,Timestep,FCC,BCC,HCP,ICO,OTHER,Frame,SourceFrame,alloy,Comp,Thold,Job,Run Crystallized
2056,2350000,31,74,71,37,19439,47,47,Ni-Zr,0.90,50000,job9,False
2057,2350000,29,64,70,34,19455,47,47,Ni-Zr,0.90,50000,job4,False
2058,2350000,24,38,67,36,19487,47,47,Ni-Zr,0.90,50000,job10,False
2059,3133349,11,43,74,32,19492,47,47,Ni-Zr,0.90,66667,job1,False
2060,3133349,35,77,78,29,19433,47,47,Ni-Zr,0.90,66667,job2,False
2061,3133349,42,92,67,24,19427,47,47,Ni-Zr,0.90,66667,job3,False
2062,3133349,63,70,97,36,19386,47,47,Ni-Zr,0.90,66667,job6,False
2063,3133349,20,79,68,31,19454,47,47,Ni-Zr,0.90,66667,job8,False
2064,3133349,36,79,82,30,19425,47,47,Ni-Zr,0.90,66667,job7,False
2065,3133349,27,57,73,29,19466,47,47,Ni-Zr,0.90,66667,job5,False
2066,3133349,27,58,70,31,19466,47,47,Ni-Zr,0.90,66667,job9,False
2067,3133349,28,72,63,45,19444,47,47,Ni-Zr,0.90,66667,job4,False
2068,3133349,53,108,81,36,19374,47,47,Ni-Zr,0.90,66667,job10,False
2069,70702,14,5,29,51,19553,106,106,Ni-Zr,0.10,667,job1,False
2070,70702,3,11,37,49,19552,106,106,Ni-Zr,0.10,667,job2,False
2071,70702,8,6,31,60,19547,106,106,Ni-Zr,0.10,667,job3,False
2072,70702,5,11,27,60,19549,106,106,Ni-Zr,0.10,667,job6,False
2073,70702,10,14,26,63,19539,106,106,Ni-Zr,0.10,667,job8,False
2074,70702,10,14,45,64,19519,106,106,Ni-Zr,0.10,667,job7,False
2075,70702,9,3,35,56,19549,106,106,Ni-Zr,0.10,667,job5,False
2076,70702,7,7,24,61,19553,106,106,Ni-Zr,0.10,667,job9,False
2077,70702,5,4,31,59,19553,106,106,Ni-Zr,0.10,667,job4,False
2078,70702,10,9,29,65,19539,106,106,Ni-Zr,0.10,667,job10,False
2079,87000,13,10,52,68,19509,87,87,Ni-Zr,0.10,1000,job1,False
2080,87000,4,9,29,76,19534,87,87,Ni-Zr,0.10,1000,job2,False
2081,87000,12,13,38,64,19525,87,87,Ni-Zr,0.10,1000,job3,False
2082,87000,11,11,30,77,19523,87,87,Ni-Zr,0.10,1000,job6,False
2083,87000,7,8,29,71,19537,87,87,Ni-Zr,0.10,1000,job8,False
2084,87000,7,17,37,68,19523,87,87,Ni-Zr,0.10,1000,job7,False
2085,87000,10,11,24,79,19528,87,87,Ni-Zr,0.10,1000,job5,False
2086,87000,9,9,41,82,19511,87,87,Ni-Zr,0.10,1000,job9,False
2087,87000,7,5,23,81,19536,87,87,Ni-Zr,0.10,1000,job4,False
2088,87000,9,14,26,92,19511,87,87,Ni-Zr,0.10,1000,job10,False
2089,275000,10,13,39,97,19493,55,55,Ni-Zr,0.10,5000,job1,False
2090,275000,14,14,29,99,19496,55,55,Ni-Zr,0.10,5000,job2,False
2091,275000,12,14,31,95,19500,55,55,Ni-Zr,0.10,5000,job3,False
2092,275000,12,12,30,94,19504,55,55,Ni-Zr,0.10,5000,job6,False
2093,275000,17,10,28,101,19496,55,55,Ni-Zr,0.10,5000,job8,False
2094,275000,10,14,32,91,19505,55,55,Ni-Zr,0.10,5000,job7,False
2095,275000,12,9,37,77,19517,55,55,Ni-Zr,0.10,5000,job5,False
2096,275000,12,10,27,94,19509,55,55,Ni-Zr,0.10,5000,job9,False
2097,275000,8,13,29,96,19506,55,55,Ni-Zr,0.10,5000,job4,False
2098,275000,14,20,41,87,19490,55,55,Ni-Zr,0.10,5000,job10,False
2099,134000,10,13,41,85,19503,67,67,Ni-Zr,0.10,2000,job1,False
2100,134000,10,8,35,84,19515,67,67,Ni-Zr,0.10,2000,job2,False
2101,134000,12,8,38,100,19494,67,67,Ni-Zr,0.10,2000,job3,False
2102,134000,12,13,44,94,19489,67,67,Ni-Zr,0.10,2000,job6,False
2103,134000,14,9,31,85,19513,67,67,Ni-Zr,0.10,2000,job8,False
2104,134000,9,10,33,85,19515,67,67,Ni-Zr,0.10,2000,job7,False
2105,134000,18,9,27,90,19508,67,67,Ni-Zr,0.10,2000,job5,False
2106,134000,7,13,43,78,19511,67,67,Ni-Zr,0.10,2000,job9,False
2107,134000,11,20,33,79,19509,67,67,Ni-Zr,0.10,2000,job4,False
2108,134000,8,5,35,74,19530,67,67,Ni-Zr,0.10,2000,job10,False
2109,346684,5,9,36,93,19509,52,52,Ni-Zr,0.10,6667,job1,False
2110,346684,7,17,33,75,19520,52,52,Ni-Zr,0.10,6667,job2,False
2111,346684,11,10,43,74,19514,52,52,Ni-Zr,0.10,6667,job3,False
2112,346684,10,13,31,77,19521,52,52,Ni-Zr,0.10,6667,job6,False
2113,346684,8,8,42,95,19499,52,52,Ni-Zr,0.10,6667,job8,False
2114,346684,16,14,29,87,19506,52,52,Ni-Zr,0.10,6667,job7,False
2115,346684,9,8,32,82,19521,52,52,Ni-Zr,0.10,6667,job5,False
2116,346684,14,8,37,98,19495,52,52,Ni-Zr,0.10,6667,job9,False
2117,346684,7,11,39,77,19518,52,52,Ni-Zr,0.10,6667,job4,False
2118,346684,18,11,43,78,19502,52,52,Ni-Zr,0.10,6667,job10,False
2119,510000,11,7,38,75,19521,51,51,Ni-Zr,0.10,10000,job1,False
2120,510000,12,10,25,87,19518,51,51,Ni-Zr,0.10,10000,job2,False
2121,510000,8,8,35,102,19499,51,51,Ni-Zr,0.10,10000,job3,False
2122,510000,23,13,43,98,19475,51,51,Ni-Zr,0.10,10000,job6,False
2123,510000,12,13,37,103,19487,51,51,Ni-Zr,0.10,10000,job8,False
2124,510000,14,13,38,87,19500,51,51,Ni-Zr,0.10,10000,job7,False
2125,510000,11,11,39,86,19505,51,51,Ni-Zr,0.10,10000,job5,False
2126,510000,17,9,35,108,19483,51,51,Ni-Zr,0.10,10000,job9,False
2127,510000,12,14,38,110,19478,51,51,Ni-Zr,0.10,10000,job4,False
2128,510000,12,11,28,92,19509,51,51,Ni-Zr,0.10,10000,job10,False
2129,980000,13,7,35,105,19492,49,49,Ni-Zr,0.10,20000,job1,False
2130,980000,15,15,38,118,19466,49,49,Ni-Zr,0.10,20000,job2,False
2131,980000,12,20,39,98,19483,49,49,Ni-Zr,0.10,20000,job3,False
2132,980000,10,19,42,98,19483,49,49,Ni-Zr,0.10,20000,job6,False
2133,980000,7,19,38,97,19491,49,49,Ni-Zr,0.10,20000,job8,False
2134,980000,19,8,33,105,19487,49,49,Ni-Zr,0.10,20000,job7,False
2135,980000,12,17,31,96,19496,49,49,Ni-Zr,0.10,20000,job5,False
2136,980000,15,11,38,105,19483,49,49,Ni-Zr,0.10,20000,job9,False
2137,980000,11,14,31,105,19491,49,49,Ni-Zr,0.10,20000,job4,False
2138,980000,9,17,40,106,19480,49,49,Ni-Zr,0.10,20000,job10,False
2139,2350000,14,16,38,126,19458,47,47,Ni-Zr,0.10,50000,job1,False
2140,2350000,13,11,33,122,19473,47,47,Ni-Zr,0.10,50000,job2,False
2141,2350000,11,18,38,106,19479,47,47,Ni-Zr,0.10,50000,job3,False
2142,2350000,16,20,43,110,19463,47,47,Ni-Zr,0.10,50000,job6,False
2143,2350000,12,10,30,117,19483,47,47,Ni-Zr,0.10,50000,job8,False
2144,2350000,12,13,22,89,19516,47,47,Ni-Zr,0.10,50000,job7,False
2145,2350000,10,16,48,120,19458,47,47,Ni-Zr,0.10,50000,job5,False
2146,2350000,13,11,33,97,19498,47,47,Ni-Zr,0.10,50000,job9,False
2147,2350000,8,19,29,92,19504,47,47,Ni-Zr,0.10,50000,job4,False
2148,2350000,14,10,31,132,19465,47,47,Ni-Zr,0.10,50000,job10,False
2149,3133349,11,21,27,112,19481,47,47,Ni-Zr,0.10,66667,job1,False
2150,3133349,13,10,35,123,19471,47,47,Ni-Zr,0.10,66667,job2,False
2151,3133349,9,13,40,121,19469,47,47,Ni-Zr,0.10,66667,job3,False
2152,3133349,14,15,34,111,19478,47,47,Ni-Zr,0.10,66667,job6,False
2153,3133349,10,16,30,105,19491,47,47,Ni-Zr,0.10,66667,job8,False
2154,3133349,15,22,42,124,19449,47,47,Ni-Zr,0.10,66667,job7,False
2155,3133349,22,13,42,96,19479,47,47,Ni-Zr,0.10,66667,job5,False
2156,3133349,14,9,39,111,19479,47,47,Ni-Zr,0.10,66667,job9,False
2157,3133349,9,9,33,114,19487,47,47,Ni-Zr,0.10,66667,job4,False
2158,3133349,13,18,30,107,19484,47,47,Ni-Zr,0.10,66667,job10,False
2159,70702,6,27,28,21,19570,106,106,Ni-Zr,0.92,667,job1,False
2160,70702,22,31,54,39,19506,106,106,Ni-Zr,0.92,667,job2,False
2161,70702,10,24,33,36,19549,106,106,Ni-Zr,0.92,667,job3,False
2162,70702,16,21,40,36,19539,106,106,Ni-Zr,0.92,667,job6,False
2163,70702,14,18,36,37,19547,106,106,Ni-Zr,0.92,667,job8,False
2164,70702,23,21,36,28,19544,106,106,Ni-Zr,0.92,667,job7,False
2165,70702,11,32,31,29,19549,106,106,Ni-Zr,0.92,667,job5,False
2166,70702,13,23,35,29,19552,106,106,Ni-Zr,0.92,667,job9,False
2167,70702,14,48,56,45,19489,106,106,Ni-Zr,0.92,667,job4,False
2168,70702,20,31,43,33,19525,106,106,Ni-Zr,0.92,667,job10,False
2169,87000,15,31,44,45,19517,87,87,Ni-Zr,0.92,1000,job1,False
2170,87000,30,37,57,27,19501,87,87,Ni-Zr,0.92,1000,job2,False
2171,87000,16,28,51,34,19523,87,87,Ni-Zr,0.92,1000,job3,False
2172,87000,15,24,26,52,19535,87,87,Ni-Zr,0.92,1000,job6,False
2173,87000,10,32,47,43,19520,87,87,Ni-Zr,0.92,1000,job8,False
2174,87000,20,28,46,34,19524,87,87,Ni-Zr,0.92,1000,job7,False
2175,87000,12,26,44,32,19538,87,87,Ni-Zr,0.92,1000,job5,False
2176,87000,15,21,42,30,19544,87,87,Ni-Zr,0.92,1000,job9,False
2177,87000,19,45,41,33,19514,87,87,Ni-Zr,0.92,1000,job4,False
2178,87000,8,30,33,39,19542,87,87,Ni-Zr,0.92,1000,job10,False
2179,275000,24,39,47,45,19497,55,55,Ni-Zr,0.92,5000,job1,False
2180,275000,11,35,41,35,19530,55,55,Ni-Zr,0.92,5000,job2,False
2181,275000,24,62,59,36,19471,55,55,Ni-Zr,0.92,5000,job3,False
2182,275000,29,53,64,38,19468,55,55,Ni-Zr,0.92,5000,job6,False
2183,275000,21,44,67,36,19484,55,55,Ni-Zr,0.92,5000,job8,False
2184,275000,19,35,37,37,19524,55,55,Ni-Zr,0.92,5000,job7,False
2185,275000,14,42,59,38,19499,55,55,Ni-Zr,0.92,5000,job5,False
2186,275000,18,46,49,36,19503,55,55,Ni-Zr,0.92,5000,job9,False
2187,275000,29,59,60,31,19473,55,55,Ni-Zr,0.92,5000,job4,False
2188,275000,34,49,55,34,19480,55,55,Ni-Zr,0.92,5000,job10,False
2189,134000,26,47,55,36,19488,67,67,Ni-Zr,0.92,2000,job1,False
2190,134000,15,26,55,44,19512,67,67,Ni-Zr,0.92,2000,job2,False
2191,134000,13,34,62,31,19512,67,67,Ni-Zr,0.92,2000,job3,False
2192,134000,16,35,47,31,19523,67,67,Ni-Zr,0.92,2000,job6,False
2193,134000,13,28,44,29,19538,67,67,Ni-Zr,0.92,2000,job8,False
2194,134000,11,32,52,38,19519,67,67,Ni-Zr,0.92,2000,job7,False
2195,134000,9,32,48,28,19535,67,67,Ni-Zr,0.92,2000,job5,False
2196,134000,22,36,39,35,19520,67,67,Ni-Zr,0.92,2000,job9,False
2197,134000,9,28,50,39,19526,67,67,Ni-Zr,0.92,2000,job4,False
2198,134000,9,25,38,32,19548,67,67,Ni-Zr,0.92,2000,job10,False
2199,346684,18,44,56,22,19512,52,52,Ni-Zr,0.92,6667,job1,False
2200,346684,17,62,50,28,19495,52,52,Ni-Zr,0.92,6667,job2,False
2201,346684,38,70,67,42,19435,52,52,Ni-Zr,0.92,6667,job3,False
2202,346684,35,64,73,25,19455,52,52,Ni-Zr,0.92,6667,job6,False
2203,346684,20,43,55,38,19496,52,52,Ni-Zr,0.92,6667,job8,False
2204,346684,22,58,94,27,19451,52,52,Ni-Zr,0.92,6667,job7,False
2205,346684,11,32,56,34,19519,52,52,Ni-Zr,0.92,6667,job5,False
2206,346684,20,42,62,36,19492,52,52,Ni-Zr,0.92,6667,job9,False
2207,346684,21,57,69,38,19467,52,52,Ni-Zr,0.92,6667,job4,False
2208,346684,23,55,65,31,19478,52,52,Ni-Zr,0.92,6667,job10,False
2209,510000,23,48,83,48,19450,51,51,Ni-Zr,0.92,10000,job1,False
2210,510000,24,34,49,36,19509,51,51,Ni-Zr,0.92,10000,job2,False
2211,510000,29,80,76,36,19431,51,51,Ni-Zr,0.92,10000,job3,False
2212,510000,19,84,77,29,19443,51,51,Ni-Zr,0.92,10000,job6,False
2213,510000,12,52,51,37,19500,51,51,Ni-Zr,0.92,10000,job8,False
2214,510000,42,59,89,38,19424,51,51,Ni-Zr,0.92,10000,job7,False
2215,510000,29,44,78,46,19455,51,51,Ni-Zr,0.92,10000,job5,False
2216,510000,23,60,69,20,19480,51,51,Ni-Zr,0.92,10000,job9,False
2217,510000,28,48,70,28,19478,51,51,Ni-Zr,0.92,10000,job4,False
2218,510000,29,78,72,44,19429,51,51,Ni-Zr,0.92,10000,job10,False
2219,980000,67,75,99,36,19375,49,49,Ni-Zr,0.92,20000,job1,False
2220,980000,24,61,77,29,19461,49,49,Ni-Zr,0.92,20000,job2,False
2221,980000,36,83,65,37,19431,49,49,Ni-Zr,0.92,20000,job3,False
2222,980000,41,91,75,32,19413,49,49,Ni-Zr,0.92,20000,job6,False
2223,980000,26,75,73,35,19443,49,49,Ni-Zr,0.92,20000,job8,False
2224,980000,36,74,100,39,19403,49,49,Ni-Zr,0.92,20000,job7,False
2225,980000,30,78,71,30,19443,49,49,Ni-Zr,0.92,20000,job5,False
2226,980000,25,79,77,27,19444,49,49,Ni-Zr,0.92,20000,job9,False
2227,980000,28,107,100,27,19390,49,49,Ni-Zr,0.92,20000,job4,False
2228,980000,50,85,75,28,19414,49,49,Ni-Zr,0.92,20000,job10,False
2229,2350000,67,149,116,18,19302,47,47,Ni-Zr,0.92,50000,job1,False
2230,2350000,128,214,152,34,19124,47,47,Ni-Zr,0.92,50000,job2,False
2231,2350000,64,136,106,16,19330,47,47,Ni-Zr,0.92,50000,job3,False
2232,2350000,64,177,94,26,19291,47,47,Ni-Zr,0.92,50000,job6,False
2233,2350000,110,246,134,20,19142,47,47,Ni-Zr,0.92,50000,job8,False
2234,2350000,53,96,132,17,19354,47,47,Ni-Zr,0.92,50000,job7,False
2235,2350000,103,220,166,31,19132,47,47,Ni-Zr,0.92,50000,job5,False
2236,2350000,109,162,174,22,19185,47,47,Ni-Zr,0.92,50000,job9,False
2237,2350000,68,114,112,44,19314,47,47,Ni-Zr,0.92,50000,job4,False
2238,2350000,169,290,125,18,19050,47,47,Ni-Zr,0.92,50000,job10,False
2239,3133349,111,229,172,26,19114,47,47,Ni-Zr,0.92,66667,job1,False
2240,3133349,102,183,162,25,19180,47,47,Ni-Zr,0.92,66667,job2,False
2241,3133349,66,108,149,36,19293,47,47,Ni-Zr,0.92,66667,job3,False
2242,3133349,89,189,133,23,19218,47,47,Ni-Zr,0.92,66667,job6,False
2243,3133349,75,123,129,23,19302,47,47,Ni-Zr,0.92,66667,job8,False
2244,3133349,104,110,175,21,19242,47,47,Ni-Zr,0.92,66667,job7,False
2245,3133349,61,149,145,21,19276,47,47,Ni-Zr,0.92,66667,job5,False
2246,3133349,67,149,130,29,19277,47,47,Ni-Zr,0.92,66667,job9,False
2247,3133349,114,233,134,28,19143,47,47,Ni-Zr,0.92,66667,job4,False
2248,3133349,59,291,155,32,19115,47,47,Ni-Zr,0.92,66667,job10,False
2249,70702,22,37,60,31,19502,106,106,Ni-Zr,0.94,667,job1,False
2250,70702,21,37,42,43,19509,106,106,Ni-Zr,0.94,667,job2,False
2251,70702,12,22,46,28,19544,106,106,Ni-Zr,0.94,667,job3,False
2252,70702,12,48,42,32,19518,106,106,Ni-Zr,0.94,667,job6,False
2253,70702,14,36,50,44,19508,106,106,Ni-Zr,0.94,667,job8,False
2254,70702,12,44,42,28,19526,106,106,Ni-Zr,0.94,667,job7,False
2255,70702,13,41,49,43,19506,106,106,Ni-Zr,0.94,667,job5,False
2256,70702,26,48,51,32,19495,106,106,Ni-Zr,0.94,667,job9,False
2257,70702,11,51,41,31,19518,106,106,Ni-Zr,0.94,667,job4,False
2258,70702,16,29,40,48,19519,106,106,Ni-Zr,0.94,667,job10,False
2259,87000,16,31,45,41,19519,87,87,Ni-Zr,0.94,1000,job1,False
2260,87000,34,51,68,31,19468,87,87,Ni-Zr,0.94,1000,job2,False
2261,87000,13,34,53,36,19516,87,87,Ni-Zr,0.94,1000,job3,False
2262,87000,29,40,57,51,19475,87,87,Ni-Zr,0.94,1000,job6,False
2263,87000,30,31,53,36,19502,87,87,Ni-Zr,0.94,1000,job8,False
2264,87000,17,29,41,41,19524,87,87,Ni-Zr,0.94,1000,job7,False
2265,87000,15,27,54,41,19515,87,87,Ni-Zr,0.94,1000,job5,False
2266,87000,18,35,51,43,19505,87,87,Ni-Zr,0.94,1000,job9,False
2267,87000,16,35,47,50,19504,87,87,Ni-Zr,0.94,1000,job4,False
2268,87000,6,35,48,31,19532,87,87,Ni-Zr,0.94,1000,job10,False
2269,275000,33,75,72,41,19431,55,55,Ni-Zr,0.94,5000,job1,False
2270,275000,29,56,67,46,19454,55,55,Ni-Zr,0.94,5000,job2,False
2271,275000,23,69,97,48,19415,55,55,Ni-Zr,0.94,5000,job3,False
2272,275000,45,78,97,35,19397,55,55,Ni-Zr,0.94,5000,job6,False
2273,275000,26,76,82,32,19436,55,55,Ni-Zr,0.94,5000,job8,False
2274,275000,39,62,65,42,19444,55,55,Ni-Zr,0.94,5000,job7,False
2275,275000,39,57,70,36,19450,55,55,Ni-Zr,0.94,5000,job5,False
2276,275000,24,48,65,42,19473,55,55,Ni-Zr,0.94,5000,job9,False
2277,275000,37,76,86,40,19413,55,55,Ni-Zr,0.94,5000,job4,False
2278,275000,27,67,72,35,19451,55,55,Ni-Zr,0.94,5000,job10,False
2279,134000,24,34,59,44,19491,67,67,Ni-Zr,0.94,2000,job1,False
2280,134000,22,47,68,42,19473,67,67,Ni-Zr,0.94,2000,job2,False
2281,134000,10,30,48,40,19524,67,67,Ni-Zr,0.94,2000,job3,False
2282,134000,23,39,79,38,19473,67,67,Ni-Zr,0.94,2000,job6,False
2283,134000,29,57,79,45,19442,67,67,Ni-Zr,0.94,2000,job8,False
2284,134000,27,62,60,39,19464,67,67,Ni-Zr,0.94,2000,job7,False
2285,134000,13,31,56,38,19514,67,67,Ni-Zr,0.94,2000,job5,False
2286,134000,13,32,63,39,19505,67,67,Ni-Zr,0.94,2000,job9,False
2287,134000,24,77,97,51,19403,67,67,Ni-Zr,0.94,2000,job4,False
2288,134000,24,58,62,35,19473,67,67,Ni-Zr,0.94,2000,job10,False
2289,346684,34,76,88,39,19415,52,52,Ni-Zr,0.94,6667,job1,False
2290,346684,45,110,104,37,19356,52,52,Ni-Zr,0.94,6667,job2,False
2291,346684,54,74,103,36,19385,52,52,Ni-Zr,0.94,6667,job3,False
2292,346684,25,69,81,27,19450,52,52,Ni-Zr,0.94,6667,job6,False
2293,346684,50,87,93,33,19389,52,52,Ni-Zr,0.94,6667,job8,False
2294,346684,23,76,80,42,19431,52,52,Ni-Zr,0.94,6667,job7,False
2295,346684,45,115,92,33,19367,52,52,Ni-Zr,0.94,6667,job5,False
2296,346684,39,86,73,44,19410,52,52,Ni-Zr,0.94,6667,job9,False
2297,346684,37,70,86,39,19420,52,52,Ni-Zr,0.94,6667,job4,False
2298,346684,21,54,61,35,19481,52,52,Ni-Zr,0.94,6667,job10,False
2299,510000,76,90,121,36,19329,51,51,Ni-Zr,0.94,10000,job1,False
2300,510000,39,68,94,41,19410,51,51,Ni-Zr,0.94,10000,job2,False
2301,510000,59,96,128,36,19333,51,51,Ni-Zr,0.94,10000,job3,False
2302,510000,42,116,103,36,19355,51,51,Ni-Zr,0.94,10000,job6,False
2303,510000,80,158,97,32,19285,51,51,Ni-Zr,0.94,10000,job8,False
2304,510000,45,100,102,42,19363,51,51,Ni-Zr,0.94,10000,job7,False
2305,510000,34,108,71,37,19402,51,51,Ni-Zr,0.94,10000,job5,False
2306,510000,53,90,89,45,19375,51,51,Ni-Zr,0.94,10000,job9,False
2307,510000,41,77,91,31,19412,51,51,Ni-Zr,0.94,10000,job4,False
2308,510000,77,147,114,31,19283,51,51,Ni-Zr,0.94,10000,job10,False
2309,980000,128,183,143,27,19171,49,49,Ni-Zr,0.94,20000,job1,False
2310,980000,155,210,161,26,19100,49,49,Ni-Zr,0.94,20000,job2,False
2311,980000,85,112,86,34,19335,49,49,Ni-Zr,0.94,20000,job3,False
2312,980000,82,163,133,35,19239,49,49,Ni-Zr,0.94,20000,job6,False
2313,980000,56,121,106,36,19333,49,49,Ni-Zr,0.94,20000,job8,False
2314,980000,34,104,86,36,19392,49,49,Ni-Zr,0.94,20000,job7,False
2315,980000,60,171,157,32,19232,49,49,Ni-Zr,0.94,20000,job5,False
2316,980000,48,93,88,34,19389,49,49,Ni-Zr,0.94,20000,job9,False
2317,980000,127,258,133,32,19102,49,49,Ni-Zr,0.94,20000,job4,False
2318,980000,80,187,144,34,19207,49,49,Ni-Zr,0.94,20000,job10,False
2319,2350000,362,639,275,14,18362,47,47,Ni-Zr,0.94,50000,job1,False
2320,2350000,428,738,372,16,18098,47,47,Ni-Zr,0.94,50000,job2,False
2321,2350000,325,598,374,32,18323,47,47,Ni-Zr,0.94,50000,job3,False
2322,2350000,186,275,204,25,18962,47,47,Ni-Zr,0.94,50000,job6,False
2323,2350000,237,480,303,26,18606,47,47,Ni-Zr,0.94,50000,job8,False
2324,2350000,254,560,300,25,18513,47,47,Ni-Zr,0.94,50000,job7,False
2325,2350000,433,1204,387,13,17615,47,47,Ni-Zr,0.94,50000,job5,True
2326,2350000,269,527,292,23,18541,47,47,Ni-Zr,0.94,50000,job9,False
2327,2350000,194,358,251,23,18826,47,47,Ni-Zr,0.94,50000,job4,False
2328,2350000,278,448,245,22,18659,47,47,Ni-Zr,0.94,50000,job10,False
2329,3133349,528,1503,380,13,17228,47,47,Ni-Zr,0.94,66667,job1,True
2330,3133349,716,1171,399,15,17351,47,47,Ni-Zr,0.94,66667,job2,True
2331,3133349,572,1341,467,12,17260,47,47,Ni-Zr,0.94,66667,job3,True
2332,3133349,362,695,345,19,18231,47,47,Ni-Zr,0.94,66667,job6,False
2333,3133349,820,1322,426,10,17074,47,47,Ni-Zr,0.94,66667,job8,True
2334,3133349,433,910,349,18,17942,47,47,Ni-Zr,0.94,66667,job7,False
2335,3133349,496,1545,437,24,17150,47,47,Ni-Zr,0.94,66667,job5,True
2336,3133349,264,644,275,19,18450,47,47,Ni-Zr,0.94,66667,job9,False
2337,3133349,524,1765,465,13,16885,47,47,Ni-Zr,0.94,66667,job4,True
2338,3133349,666,2236,369,12,16369,47,47,Ni-Zr,0.94,66667,job10,True
2339,70702,14,13,34,77,19514,106,106,Ni-Zr,0.06,667,job1,False
2340,70702,10,14,35,55,19538,106,106,Ni-Zr,0.06,667,job2,False
2341,70702,18,11,42,49,19532,106,106,Ni-Zr,0.06,667,job3,False
2342,70702,13,17,55,62,19505,106,106,Ni-Zr,0.06,667,job6,False
2343,70702,15,13,47,54,19523,106,106,Ni-Zr,0.06,667,job8,False
2344,70702,11,16,45,62,19518,106,106,Ni-Zr,0.06,667,job7,False
2345,70702,13,15,44,61,19519,106,106,Ni-Zr,0.06,667,job5,False
2346,70702,11,15,47,58,19521,106,106,Ni-Zr,0.06,667,job9,False
2347,70702,16,18,50,51,19517,106,106,Ni-Zr,0.06,667,job4,False
2348,70702,13,15,55,49,19520,106,106,Ni-Zr,0.06,667,job10,False
2349,87000,15,16,38,59,19524,87,87,Ni-Zr,0.06,1000,job1,False
2350,87000,9,21,33,50,19539,87,87,Ni-Zr,0.06,1000,job2,False
2351,87000,20,16,45,71,19500,87,87,Ni-Zr,0.06,1000,job3,False
2352,87000,13,22,45,80,19492,87,87,Ni-Zr,0.06,1000,job6,False
2353,87000,15,6,49,69,19513,87,87,Ni-Zr,0.06,1000,job8,False
2354,87000,24,24,51,94,19459,87,87,Ni-Zr,0.06,1000,job7,False
2355,87000,9,15,52,56,19520,87,87,Ni-Zr,0.06,1000,job5,False
2356,87000,9,15,53,75,19500,87,87,Ni-Zr,0.06,1000,job9,False
2357,87000,10,15,42,58,19527,87,87,Ni-Zr,0.06,1000,job4,False
2358,87000,16,23,57,58,19498,87,87,Ni-Zr,0.06,1000,job10,False
2359,275000,14,14,52,86,19486,55,55,Ni-Zr,0.06,5000,job1,False
2360,275000,27,22,55,85,19463,55,55,Ni-Zr,0.06,5000,job2,False
2361,275000,11,21,48,70,19502,55,55,Ni-Zr,0.06,5000,job3,False
2362,275000,25,12,58,78,19479,55,55,Ni-Zr,0.06,5000,job6,False
2363,275000,23,16,69,94,19450,55,55,Ni-Zr,0.06,5000,job8,False
2364,275000,16,29,64,74,19469,55,55,Ni-Zr,0.06,5000,job7,False
2365,275000,15,23,63,86,19465,55,55,Ni-Zr,0.06,5000,job5,False
2366,275000,17,21,58,75,19481,55,55,Ni-Zr,0.06,5000,job9,False
2367,275000,16,14,52,77,19493,55,55,Ni-Zr,0.06,5000,job4,False
2368,275000,16,29,50,87,19470,55,55,Ni-Zr,0.06,5000,job10,False
2369,134000,18,22,63,73,19476,67,67,Ni-Zr,0.06,2000,job1,False
2370,134000,15,13,57,64,19503,67,67,Ni-Zr,0.06,2000,job2,False
2371,134000,13,18,55,69,19497,67,67,Ni-Zr,0.06,2000,job3,False
2372,134000,11,14,45,79,19503,67,67,Ni-Zr,0.06,2000,job6,False
2373,134000,19,17,44,56,19516,67,67,Ni-Zr,0.06,2000,job8,False
2374,134000,22,19,53,88,19470,67,67,Ni-Zr,0.06,2000,job7,False
2375,134000,22,20,51,70,19489,67,67,Ni-Zr,0.06,2000,job5,False
2376,134000,19,17,32,68,19516,67,67,Ni-Zr,0.06,2000,job9,False
2377,134000,13,24,59,73,19483,67,67,Ni-Zr,0.06,2000,job4,False
2378,134000,16,15,66,71,19484,67,67,Ni-Zr,0.06,2000,job10,False
2379,346684,13,15,58,62,19504,52,52,Ni-Zr,0.06,6667,job1,False
2380,346684,16,11,50,93,19482,52,52,Ni-Zr,0.06,6667,job2,False
2381,346684,17,15,49,73,19498,52,52,Ni-Zr,0.06,6667,job3,False
2382,346684,14,20,59,85,19474,52,52,Ni-Zr,0.06,6667,job6,False
2383,346684,23,16,72,56,19485,52,52,Ni-Zr,0.06,6667,job8,False
2384,346684,19,21,63,82,19467,52,52,Ni-Zr,0.06,6667,job7,False
2385,346684,15,14,62,71,19490,52,52,Ni-Zr,0.06,6667,job5,False
2386,346684,17,18,58,92,19467,52,52,Ni-Zr,0.06,6667,job9,False
2387,346684,32,25,65,76,19454,52,52,Ni-Zr,0.06,6667,job4,False
2388,346684,20,30,61,74,19467,52,52,Ni-Zr,0.06,6667,job10,False
2389,510000,15,13,45,86,19493,51,51,Ni-Zr,0.06,10000,job1,False
2390,510000,21,30,66,58,19477,51,51,Ni-Zr,0.06,10000,job2,False
2391,510000,14,12,67,83,19476,51,51,Ni-Zr,0.06,10000,job3,False
2392,510000,19,17,81,88,19447,51,51,Ni-Zr,0.06,10000,job6,False
2393,510000,19,18,55,86,19474,51,51,Ni-Zr,0.06,10000,job8,False
